COMUNE,fromPlaceName,fromPlaceCord,toPlaceName,toPlaceCord,date,time,duration
Lucca,Coreglia Antelminelli,"44.063272,10.524769",Lucca,"43.84281,10.50238",07-03-2024,3:00pm,146
Lucca,Coreglia Antelminelli,"44.063272,10.524769",Lucca,"43.84281,10.50238",07-03-2024,4:00pm,146
Lucca,Coreglia Antelminelli,"44.063272,10.524769",Lucca,"43.84281,10.50238",07-03-2024,5:00pm,146
Lucca,Coreglia Antelminelli,"44.063272,10.524769",Lucca,"43.84281,10.50238",07-03-2024,12:00pm,72
Lucca,Coreglia Antelminelli,"44.063272,10.524769",Lucca,"43.84281,10.50238",07-03-2024,2:00am,117
Lucca,Coreglia Antelminelli,"44.063272,10.524769",Lucca,"43.84281,10.50238",07-03-2024,8:00am,72
Lucca,Coreglia Antelminelli,"44.063272,10.524769",Lucca,"43.84281,10.50238",07-03-2024,9:00am,72
Lucca,Coreglia Antelminelli,"44.063272,10.524769",Lucca,"43.84281,10.50238",07-03-2024,10:00am,72
Lucca,Coreglia Antelminelli,"44.063272,10.524769",Lucca,"43.84281,10.50238",07-03-2024,11:00am,72
Lucca,Pescaglia,"43.966112,10.411528",Lucca,"43.84281,10.50238",10-09-2024,1:00pm,83
Lucca,Pescaglia,"43.966112,10.411528",Lucca,"43.84281,10.50238",10-09-2024,2:00pm,83
Lucca,Pescaglia,"43.966112,10.411528",Lucca,"43.84281,10.50238",10-09-2024,4:00pm,176
Lucca,Pescaglia,"43.966112,10.411528",Lucca,"43.84281,10.50238",10-09-2024,12:00pm,83
Lucca,Pescaglia,"43.966112,10.411528",Lucca,"43.84281,10.50238",10-09-2024,2:00am,60
Lucca,Pescaglia,"43.966112,10.411528",Lucca,"43.84281,10.50238",10-09-2024,3:00am,60
Lucca,Pescaglia,"43.966112,10.411528",Lucca,"43.84281,10.50238",10-09-2024,4:00am,60
Lucca,Pescaglia,"43.966112,10.411528",Lucca,"43.84281,10.50238",10-09-2024,5:00am,60
Lucca,Pescaglia,"43.966112,10.411528",Lucca,"43.84281,10.50238",10-09-2024,6:00am,60
Lucca,Pescaglia,"43.966112,10.411528",Lucca,"43.84281,10.50238",10-09-2024,7:00am,69
Lucca,Pescaglia,"43.966112,10.411528",Lucca,"43.84281,10.50238",10-09-2024,8:00am,69
Lucca,Pescaglia,"43.966112,10.411528",Lucca,"43.84281,10.50238",10-09-2024,9:00am,100
Lucca,Pescaglia,"43.966112,10.411528",Lucca,"43.84281,10.50238",10-09-2024,10:00am,83
Lucca,Pescaglia,"43.966112,10.411528",Lucca,"43.84281,10.50238",10-09-2024,11:00am,83
Lucca,Pescaglia,"43.966112,10.411528",Lucca,"43.84281,10.50238",07-03-2024,1:00pm,75
Lucca,Pescaglia,"43.966112,10.411528",Lucca,"43.84281,10.50238",07-03-2024,2:00pm,75
Lucca,Pescaglia,"43.966112,10.411528",Lucca,"43.84281,10.50238",07-03-2024,12:00pm,75
Lucca,Pescaglia,"43.966112,10.411528",Lucca,"43.84281,10.50238",07-03-2024,2:00am,60
Lucca,Pescaglia,"43.966112,10.411528",Lucca,"43.84281,10.50238",07-03-2024,3:00am,60
Lucca,Pescaglia,"43.966112,10.411528",Lucca,"43.84281,10.50238",07-03-2024,4:00am,60
Lucca,Pescaglia,"43.966112,10.411528",Lucca,"43.84281,10.50238",07-03-2024,5:00am,60
Lucca,Pescaglia,"43.966112,10.411528",Lucca,"43.84281,10.50238",07-03-2024,6:00am,60
Lucca,Pescaglia,"43.966112,10.411528",Lucca,"43.84281,10.50238",07-03-2024,9:00am,100
Lucca,Pescaglia,"43.966112,10.411528",Lucca,"43.84281,10.50238",07-03-2024,10:00am,75
Lucca,Pescaglia,"43.966112,10.411528",Lucca,"43.84281,10.50238",07-03-2024,11:00am,75
Minucciano,Camporgiano,"44.15955695,10.3330076",Minucciano,"44.1696951,10.20750045",10-09-2024,1:00pm,78
Minucciano,Camporgiano,"44.15955695,10.3330076",Minucciano,"44.1696951,10.20750045",10-09-2024,2:00pm,69
Minucciano,Camporgiano,"44.15955695,10.3330076",Minucciano,"44.1696951,10.20750045",10-09-2024,3:00pm,69
Minucciano,Camporgiano,"44.15955695,10.3330076",Minucciano,"44.1696951,10.20750045",10-09-2024,4:00pm,69
Minucciano,Camporgiano,"44.15955695,10.3330076",Minucciano,"44.1696951,10.20750045",10-09-2024,5:00pm,69
Minucciano,Camporgiano,"44.15955695,10.3330076",Minucciano,"44.1696951,10.20750045",10-09-2024,6:00pm,69
Minucciano,Camporgiano,"44.15955695,10.3330076",Minucciano,"44.1696951,10.20750045",10-09-2024,12:00pm,46
Minucciano,Camporgiano,"44.15955695,10.3330076",Minucciano,"44.1696951,10.20750045",10-09-2024,2:00am,60
Minucciano,Camporgiano,"44.15955695,10.3330076",Minucciano,"44.1696951,10.20750045",10-09-2024,3:00am,58
Minucciano,Camporgiano,"44.15955695,10.3330076",Minucciano,"44.1696951,10.20750045",10-09-2024,4:00am,58
Minucciano,Camporgiano,"44.15955695,10.3330076",Minucciano,"44.1696951,10.20750045",10-09-2024,5:00am,58
Minucciano,Camporgiano,"44.15955695,10.3330076",Minucciano,"44.1696951,10.20750045",10-09-2024,6:00am,58
Minucciano,Camporgiano,"44.15955695,10.3330076",Minucciano,"44.1696951,10.20750045",10-09-2024,7:00am,58
Minucciano,Camporgiano,"44.15955695,10.3330076",Minucciano,"44.1696951,10.20750045",10-09-2024,8:00am,46
Minucciano,Camporgiano,"44.15955695,10.3330076",Minucciano,"44.1696951,10.20750045",10-09-2024,9:00am,46
Minucciano,Camporgiano,"44.15955695,10.3330076",Minucciano,"44.1696951,10.20750045",10-09-2024,10:00am,46
Minucciano,Camporgiano,"44.15955695,10.3330076",Minucciano,"44.1696951,10.20750045",10-09-2024,11:00am,46
Minucciano,Camporgiano,"44.15955695,10.3330076",Minucciano,"44.1696951,10.20750045",07-03-2024,2:00pm,62
Minucciano,Camporgiano,"44.15955695,10.3330076",Minucciano,"44.1696951,10.20750045",07-03-2024,3:00pm,62
Minucciano,Camporgiano,"44.15955695,10.3330076",Minucciano,"44.1696951,10.20750045",07-03-2024,4:00pm,62
Minucciano,Camporgiano,"44.15955695,10.3330076",Minucciano,"44.1696951,10.20750045",07-03-2024,5:00pm,62
Minucciano,Camporgiano,"44.15955695,10.3330076",Minucciano,"44.1696951,10.20750045",07-03-2024,6:00pm,62
Minucciano,Camporgiano,"44.15955695,10.3330076",Minucciano,"44.1696951,10.20750045",07-03-2024,12:00pm,63
Minucciano,Camporgiano,"44.15955695,10.3330076",Minucciano,"44.1696951,10.20750045",07-03-2024,6:00am,77
Minucciano,Camporgiano,"44.15955695,10.3330076",Minucciano,"44.1696951,10.20750045",07-03-2024,7:00am,77
Minucciano,Camporgiano,"44.15955695,10.3330076",Minucciano,"44.1696951,10.20750045",07-03-2024,8:00am,63
Minucciano,Camporgiano,"44.15955695,10.3330076",Minucciano,"44.1696951,10.20750045",07-03-2024,9:00am,63
Minucciano,Camporgiano,"44.15955695,10.3330076",Minucciano,"44.1696951,10.20750045",07-03-2024,10:00am,63
Minucciano,Camporgiano,"44.15955695,10.3330076",Minucciano,"44.1696951,10.20750045",07-03-2024,11:00am,63
Minucciano,Castelnuovo di Garfagnana,"44.11419535,10.4024762",Minucciano,"44.1696951,10.20750045",10-09-2024,1:00pm,89
Minucciano,Castelnuovo di Garfagnana,"44.11419535,10.4024762",Minucciano,"44.1696951,10.20750045",10-09-2024,2:00pm,89
Minucciano,Castelnuovo di Garfagnana,"44.11419535,10.4024762",Minucciano,"44.1696951,10.20750045",10-09-2024,3:00pm,89
Minucciano,Castelnuovo di Garfagnana,"44.11419535,10.4024762",Minucciano,"44.1696951,10.20750045",10-09-2024,4:00pm,89
Minucciano,Castelnuovo di Garfagnana,"44.11419535,10.4024762",Minucciano,"44.1696951,10.20750045",10-09-2024,5:00pm,89
Minucciano,Castelnuovo di Garfagnana,"44.11419535,10.4024762",Minucciano,"44.1696951,10.20750045",10-09-2024,12:00pm,68
Minucciano,Castelnuovo di Garfagnana,"44.11419535,10.4024762",Minucciano,"44.1696951,10.20750045",10-09-2024,2:00am,79
Minucciano,Castelnuovo di Garfagnana,"44.11419535,10.4024762",Minucciano,"44.1696951,10.20750045",10-09-2024,3:00am,79
Minucciano,Castelnuovo di Garfagnana,"44.11419535,10.4024762",Minucciano,"44.1696951,10.20750045",10-09-2024,4:00am,79
Minucciano,Castelnuovo di Garfagnana,"44.11419535,10.4024762",Minucciano,"44.1696951,10.20750045",10-09-2024,5:00am,79
Minucciano,Castelnuovo di Garfagnana,"44.11419535,10.4024762",Minucciano,"44.1696951,10.20750045",10-09-2024,6:00am,79
Minucciano,Castelnuovo di Garfagnana,"44.11419535,10.4024762",Minucciano,"44.1696951,10.20750045",10-09-2024,7:00am,162
Minucciano,Castelnuovo di Garfagnana,"44.11419535,10.4024762",Minucciano,"44.1696951,10.20750045",10-09-2024,8:00am,68
Minucciano,Castelnuovo di Garfagnana,"44.11419535,10.4024762",Minucciano,"44.1696951,10.20750045",10-09-2024,9:00am,68
Minucciano,Castelnuovo di Garfagnana,"44.11419535,10.4024762",Minucciano,"44.1696951,10.20750045",10-09-2024,10:00am,68
Minucciano,Castelnuovo di Garfagnana,"44.11419535,10.4024762",Minucciano,"44.1696951,10.20750045",10-09-2024,11:00am,68
Minucciano,Castelnuovo di Garfagnana,"44.11419535,10.4024762",Minucciano,"44.1696951,10.20750045",07-03-2024,2:00pm,86
Minucciano,Castelnuovo di Garfagnana,"44.11419535,10.4024762",Minucciano,"44.1696951,10.20750045",07-03-2024,3:00pm,86
Minucciano,Castelnuovo di Garfagnana,"44.11419535,10.4024762",Minucciano,"44.1696951,10.20750045",07-03-2024,4:00pm,86
Minucciano,Castelnuovo di Garfagnana,"44.11419535,10.4024762",Minucciano,"44.1696951,10.20750045",07-03-2024,5:00pm,86
Minucciano,Castelnuovo di Garfagnana,"44.11419535,10.4024762",Minucciano,"44.1696951,10.20750045",07-03-2024,6:00pm,86
Minucciano,Castelnuovo di Garfagnana,"44.11419535,10.4024762",Minucciano,"44.1696951,10.20750045",07-03-2024,12:00pm,83
Minucciano,Castelnuovo di Garfagnana,"44.11419535,10.4024762",Minucciano,"44.1696951,10.20750045",07-03-2024,6:00am,88
Minucciano,Castelnuovo di Garfagnana,"44.11419535,10.4024762",Minucciano,"44.1696951,10.20750045",07-03-2024,7:00am,88
Minucciano,Castelnuovo di Garfagnana,"44.11419535,10.4024762",Minucciano,"44.1696951,10.20750045",07-03-2024,8:00am,83
Minucciano,Castelnuovo di Garfagnana,"44.11419535,10.4024762",Minucciano,"44.1696951,10.20750045",07-03-2024,9:00am,83
Minucciano,Castelnuovo di Garfagnana,"44.11419535,10.4024762",Minucciano,"44.1696951,10.20750045",07-03-2024,10:00am,83
Minucciano,Castelnuovo di Garfagnana,"44.11419535,10.4024762",Minucciano,"44.1696951,10.20750045",07-03-2024,11:00am,83
Minucciano,Castiglione di Garfagnana,"44.1517665,10.41126715",Minucciano,"44.1696951,10.20750045",10-09-2024,1:00pm,117
Minucciano,Castiglione di Garfagnana,"44.1517665,10.41126715",Minucciano,"44.1696951,10.20750045",10-09-2024,2:00pm,153
Minucciano,Castiglione di Garfagnana,"44.1517665,10.41126715",Minucciano,"44.1696951,10.20750045",10-09-2024,3:00pm,210
Minucciano,Castiglione di Garfagnana,"44.1517665,10.41126715",Minucciano,"44.1696951,10.20750045",10-09-2024,12:00pm,117
Minucciano,Castiglione di Garfagnana,"44.1517665,10.41126715",Minucciano,"44.1696951,10.20750045",10-09-2024,2:00am,100
Minucciano,Castiglione di Garfagnana,"44.1517665,10.41126715",Minucciano,"44.1696951,10.20750045",10-09-2024,3:00am,100
Minucciano,Castiglione di Garfagnana,"44.1517665,10.41126715",Minucciano,"44.1696951,10.20750045",10-09-2024,4:00am,100
Minucciano,Castiglione di Garfagnana,"44.1517665,10.41126715",Minucciano,"44.1696951,10.20750045",10-09-2024,5:00am,100
Minucciano,Castiglione di Garfagnana,"44.1517665,10.41126715",Minucciano,"44.1696951,10.20750045",10-09-2024,6:00am,100
Minucciano,Castiglione di Garfagnana,"44.1517665,10.41126715",Minucciano,"44.1696951,10.20750045",10-09-2024,7:00am,185
Minucciano,Castiglione di Garfagnana,"44.1517665,10.41126715",Minucciano,"44.1696951,10.20750045",10-09-2024,9:00am,117
Minucciano,Castiglione di Garfagnana,"44.1517665,10.41126715",Minucciano,"44.1696951,10.20750045",10-09-2024,10:00am,117
Minucciano,Castiglione di Garfagnana,"44.1517665,10.41126715",Minucciano,"44.1696951,10.20750045",10-09-2024,11:00am,117
Minucciano,Castiglione di Garfagnana,"44.1517665,10.41126715",Minucciano,"44.1696951,10.20750045",07-03-2024,1:00pm,154
Minucciano,Castiglione di Garfagnana,"44.1517665,10.41126715",Minucciano,"44.1696951,10.20750045",07-03-2024,2:00pm,154
Minucciano,Castiglione di Garfagnana,"44.1517665,10.41126715",Minucciano,"44.1696951,10.20750045",07-03-2024,3:00pm,154
Minucciano,Castiglione di Garfagnana,"44.1517665,10.41126715",Minucciano,"44.1696951,10.20750045",07-03-2024,4:00pm,154
Minucciano,Castiglione di Garfagnana,"44.1517665,10.41126715",Minucciano,"44.1696951,10.20750045",07-03-2024,5:00pm,154
Minucciano,Castiglione di Garfagnana,"44.1517665,10.41126715",Minucciano,"44.1696951,10.20750045",07-03-2024,6:00am,114
Minucciano,Castiglione di Garfagnana,"44.1517665,10.41126715",Minucciano,"44.1696951,10.20750045",07-03-2024,7:00am,114
Minucciano,Castiglione di Garfagnana,"44.1517665,10.41126715",Minucciano,"44.1696951,10.20750045",07-03-2024,8:00am,114
Minucciano,Castiglione di Garfagnana,"44.1517665,10.41126715",Minucciano,"44.1696951,10.20750045",07-03-2024,9:00am,114
Minucciano,Castiglione di Garfagnana,"44.1517665,10.41126715",Minucciano,"44.1696951,10.20750045",07-03-2024,10:00am,114
Minucciano,Fabbriche di Vergemoli,"43.99803285,10.42961115",Minucciano,"44.1696951,10.20750045",10-09-2024,1:00pm,231
Minucciano,Fabbriche di Vergemoli,"43.99803285,10.42961115",Minucciano,"44.1696951,10.20750045",10-09-2024,2:00pm,231
Minucciano,Fabbriche di Vergemoli,"43.99803285,10.42961115",Minucciano,"44.1696951,10.20750045",10-09-2024,3:00pm,231
Minucciano,Fabbriche di Vergemoli,"43.99803285,10.42961115",Minucciano,"44.1696951,10.20750045",10-09-2024,12:00pm,231
Minucciano,Fabbriche di Vergemoli,"43.99803285,10.42961115",Minucciano,"44.1696951,10.20750045",10-09-2024,2:00am,226
Minucciano,Fabbriche di Vergemoli,"43.99803285,10.42961115",Minucciano,"44.1696951,10.20750045",10-09-2024,3:00am,226
Minucciano,Fabbriche di Vergemoli,"43.99803285,10.42961115",Minucciano,"44.1696951,10.20750045",10-09-2024,4:00am,226
Minucciano,Fabbriche di Vergemoli,"43.99803285,10.42961115",Minucciano,"44.1696951,10.20750045",10-09-2024,5:00am,226
Minucciano,Fabbriche di Vergemoli,"43.99803285,10.42961115",Minucciano,"44.1696951,10.20750045",10-09-2024,6:00am,226
Minucciano,Fabbriche di Vergemoli,"43.99803285,10.42961115",Minucciano,"44.1696951,10.20750045",10-09-2024,7:00am,306
Minucciano,Fabbriche di Vergemoli,"43.99803285,10.42961115",Minucciano,"44.1696951,10.20750045",10-09-2024,8:00am,306
Minucciano,Fabbriche di Vergemoli,"43.99803285,10.42961115",Minucciano,"44.1696951,10.20750045",10-09-2024,11:00am,231
Minucciano,Fabbriche di Vergemoli,"43.99803285,10.42961115",Minucciano,"44.1696951,10.20750045",07-03-2024,1:00pm,387
Minucciano,Fabbriche di Vergemoli,"43.99803285,10.42961115",Minucciano,"44.1696951,10.20750045",07-03-2024,12:00pm,387
Minucciano,Fabbriche di Vergemoli,"43.99803285,10.42961115",Minucciano,"44.1696951,10.20750045",07-03-2024,9:00am,387
Minucciano,Fabbriche di Vergemoli,"43.99803285,10.42961115",Minucciano,"44.1696951,10.20750045",07-03-2024,10:00am,387
Minucciano,Fabbriche di Vergemoli,"43.99803285,10.42961115",Minucciano,"44.1696951,10.20750045",07-03-2024,11:00am,387
Minucciano,Gallicano,"44.06049345,10.4397426",Minucciano,"44.1696951,10.20750045",10-09-2024,12:00pm,118
Minucciano,Gallicano,"44.06049345,10.4397426",Minucciano,"44.1696951,10.20750045",10-09-2024,1:00am,110
